iter	Passed	Remaining
970	674	298
971	675	297
972	676	296
973	677	296
974	677	295
975	678	294
976	678	293
977	679	293
978	680	292
979	680	291
980	681	291
981	682	290
982	683	289
983	683	289
984	684	288
985	685	287
986	685	286
987	686	286
988	686	285
989	687	284
990	688	284
991	688	283
992	689	282
993	690	281
994	690	281
995	691	280
996	692	279
997	693	279
998	693	278
999	694	277
1000	695	277
1001	696	276
1002	696	275
1003	697	275
1004	698	274
1005	698	273
1006	699	273
1007	700	272
1008	700	271
1009	701	270
1010	702	270
1011	702	269
1012	703	268
1013	703	267
1014	704	267
1015	705	266
1016	705	265
1017	706	265
1018	707	264
1019	707	263
1020	708	263
1021	709	262
1022	710	261
1023	710	260
1024	711	260
1025	712	259
1026	712	258
1027	713	258
1028	714	257
1029	714	256
1030	715	256
1031	716	255
1032	717	254
1033	717	254
1034	718	253
1035	719	252
1036	720	252
1037	720	251
1038	721	250
1039	722	250
1040	722	249
1041	723	248
1042	724	247
1043	724	247
1044	725	246
1045	725	245
1046	726	244
1047	727	244
1048	727	243
1049	728	242
1050	729	242
1051	729	241
1052	730	240
1053	731	240
1054	731	239
1055	732	238
1056	733	237
1057	733	237
1058	734	236
1059	735	235
1060	735	235
1061	736	234
1062	737	233
1063	737	233
1064	738	232
1065	739	231
1066	740	231
1067	741	230
1068	742	229
1069	742	229
1070	743	228
1071	744	227
1072	745	227
1073	745	226
1074	746	225
1075	747	224
1076	747	224
1077	748	223
1078	749	222
1079	750	222
1080	750	221
1081	751	220
1082	752	220
1083	752	219
1084	753	218
1085	754	218
1086	755	217
1087	755	216
1088	756	216
1089	757	215
1090	757	214
1091	758	213
1092	759	213
1093	759	212
1094	760	211
1095	760	211
1096	761	210
1097	762	209
1098	763	208
1099	763	208
1100	764	207
1101	765	206
1102	765	206
1103	766	205
1104	767	204
1105	767	204
1106	768	203
1107	768	202
1108	769	201
1109	770	201
1110	770	200
1111	771	199
1112	772	199
1113	772	198
1114	773	197
1115	774	196
1116	774	196
1117	775	195
1118	775	194
1119	776	194
1120	777	193
1121	778	192
1122	778	192
1123	779	191
1124	780	190
1125	780	189
1126	781	189
1127	782	188
1128	782	187
1129	783	187
1130	784	186
1131	784	185
1132	785	185
1133	786	184
1134	786	183
1135	787	183
1136	788	182
1137	789	181
1138	789	180
1139	790	180
1140	791	179
1141	791	178
1142	792	178
1143	793	177
1144	793	176
1145	794	176
1146	795	175
1147	795	174
1148	796	174
1149	797	173
1150	797	172
1151	798	171
1152	799	171
1153	800	170
1154	800	169
1155	801	169
1156	801	168
1157	802	167
1158	803	167
1159	803	166
1160	804	165
1161	805	164
1162	806	164
1163	806	163
1164	807	162
1165	808	162
1166	808	161
1167	809	160
1168	810	160
1169	810	159
1170	811	158
1171	812	157
1172	812	157
1173	813	156
1174	813	155
1175	814	155
1176	815	154
1177	816	153
1178	816	153
1179	817	152
1180	818	151
1181	818	151
1182	819	150
1183	820	149
1184	820	148
1185	821	148
1186	822	147
1187	823	146
1188	823	146
1189	824	145
1190	825	144
1191	825	144
1192	826	143
1193	827	142
1194	827	142
1195	828	141
1196	829	140
1197	829	139
1198	830	139
1199	831	138
1200	832	137
1201	832	137
1202	833	136
1203	834	135
1204	834	135
1205	835	134
1206	836	133
1207	836	132
1208	837	132
1209	838	131
1210	838	130
1211	839	130
1212	839	129
1213	840	128
1214	841	128
1215	841	127
1216	842	126
1217	843	125
1218	843	125
1219	844	124
1220	844	123
1221	845	123
1222	846	122
1223	846	121
1224	847	121
1225	848	120
1226	848	119
1227	849	118
1228	850	118
1229	850	117
1230	851	116
1231	851	116
1232	852	115
1233	852	114
1234	853	114
1235	854	113
1236	854	112
1237	855	111
1238	856	111
1239	856	110
1240	857	109
1241	857	109
1242	858	108
1243	859	107
1244	860	107
1245	860	106
1246	861	105
1247	861	104
1248	862	104
1249	863	103
1250	863	102
1251	864	102
1252	865	101
1253	865	100
1254	866	100
1255	866	99
1256	867	98
1257	868	97
1258	868	97
1259	869	96
1260	870	95
1261	870	95
1262	871	94
1263	872	93
1264	872	93
1265	873	92
1266	874	91
1267	874	91
1268	875	90
1269	876	89
1270	876	88
1271	877	88
1272	878	87
1273	878	86
1274	879	86
1275	880	85
1276	880	84
1277	881	84
1278	882	83
1279	882	82
1280	883	82
1281	884	81
1282	884	80
1283	885	80
1284	886	79
1285	886	78
1286	887	77
1287	888	77
1288	888	76
1289	889	75
1290	890	75
1291	890	74
1292	891	73
1293	892	73
1294	893	72
1295	893	71
1296	894	71
1297	895	70
1298	896	69
1299	896	68
1300	897	68
1301	898	67
1302	899	66
1303	899	66
1304	900	65
1305	901	64
1306	901	64
1307	902	63
1308	903	62
1309	904	62
1310	904	61
1311	905	60
1312	906	60
1313	906	59
1314	907	58
1315	908	57
1316	909	57
1317	909	56
1318	910	55
