iter	Passed	Remaining
1110	872	226
1111	872	226
1112	873	225
1113	874	224
1114	874	223
1115	875	222
1116	876	222
1117	877	221
1118	877	220
1119	878	219
1120	879	218
1121	880	218
1122	881	217
1123	881	216
1124	882	215
1125	883	215
1126	884	214
1127	885	213
1128	886	212
1129	886	211
1130	887	211
1131	888	210
1132	889	209
1133	889	208
1134	890	207
1135	891	207
1136	891	206
1137	892	205
1138	893	204
1139	894	203
1140	894	203
1141	895	202
1142	896	201
1143	897	200
1144	897	199
1145	898	199
1146	899	198
1147	900	197
1148	901	196
1149	901	196
1150	902	195
1151	903	194
1152	904	193
1153	904	192
1154	905	192
1155	906	191
1156	907	190
1157	907	189
1158	908	188
1159	909	188
1160	910	187
1161	910	186
1162	911	185
1163	912	184
1164	913	184
1165	913	183
1166	914	182
1167	915	181
1168	916	181
1169	917	180
1170	918	179
1171	919	178
1172	919	178
1173	920	177
1174	921	176
1175	922	175
1176	922	174
1177	923	174
1178	924	173
1179	925	172
1180	926	171
1181	927	170
1182	927	170
1183	928	169
1184	929	168
1185	930	167
1186	931	167
1187	931	166
1188	932	165
1189	933	164
1190	934	163
1191	935	163
1192	935	162
1193	936	161
1194	937	160
1195	938	160
1196	939	159
1197	940	158
1198	940	157
1199	941	156
1200	942	156
1201	943	155
1202	944	154
1203	945	153
1204	946	153
1205	947	152
1206	947	151
1207	948	150
1208	949	150
1209	950	149
1210	951	148
1211	952	147
1212	952	146
1213	953	146
1214	954	145
1215	955	144
1216	956	143
1217	957	143
1218	957	142
1219	958	141
1220	959	140
1221	960	139
1222	962	139
1223	963	138
1224	963	137
1225	964	136
1226	965	136
1227	966	135
1228	967	134
1229	968	133
1230	969	133
1231	970	132
1232	971	131
1233	972	130
1234	973	130
1235	974	129
1236	975	128
1237	976	127
1238	977	126
1239	978	126
1240	979	125
1241	980	124
1242	980	123
1243	981	123
1244	982	122
1245	983	121
1246	984	120
1247	985	120
1248	986	119
1249	987	118
1250	988	117
1251	989	116
1252	989	116
1253	990	115
1254	991	114
1255	992	113
1256	993	113
1257	994	112
1258	995	111
1259	996	110
1260	996	109
1261	997	109
1262	998	108
1263	999	107
1264	999	106
1265	1000	105
1266	1001	105
1267	1002	104
1268	1003	103
1269	1003	102
1270	1004	101
1271	1005	101
1272	1006	100
1273	1006	99
1274	1007	98
1275	1008	98
1276	1009	97
1277	1010	96
1278	1010	95
1279	1011	94
1280	1012	94
1281	1013	93
1282	1013	92
1283	1014	91
1284	1015	90
1285	1016	90
1286	1016	89
1287	1017	88
1288	1018	87
1289	1019	86
1290	1019	86
1291	1020	85
1292	1021	84
1293	1022	83
1294	1022	82
1295	1023	82
1296	1024	81
1297	1025	80
1298	1026	79
1299	1026	78
1300	1027	78
1301	1028	77
