Feature,Seed,Fold,R²,MAE,MSE,RMSE,RSE
S_CS,62,1,0.6715754776987203,0.07889018453722696,0.011833844777005383,0.10878347658079963,0.5730833467317644
S_CS,62,2,0.7562633575168332,0.07618665401162887,0.010961021716075433,0.1046948982332732,0.4936969135848095
S_CS,62,3,0.6430834657694666,0.07161761765229004,0.009586872994704962,0.09791257832732708,0.5974249193250424
S_CS,63,1,0.7263834809399459,0.07549747713669475,0.011499362832450856,0.10723508209746872,0.5230836635377311
S_CS,63,2,0.66444333388082,0.08221400713076321,0.014415593592263505,0.12006495572090761,0.5792725318182971
S_CS,63,3,0.6700354313009087,0.06968230904860608,0.007037596622968767,0.08389038456801093,0.5744254248369334
S_CS,64,1,0.7173420614865185,0.07671620861241467,0.012485343305638719,0.11173783291991446,0.5316558459318222
S_CS,64,2,0.6461588981513855,0.07109299929832055,0.009200936440705488,0.09592151187666657,0.594845443664667
S_CS,64,3,0.8028013615727237,0.060090913789415445,0.0069863915302418944,0.08358463692714047,0.44407053316705924
S_CS,65,1,0.6235820133649674,0.07527478506523329,0.013055230056699629,0.11425948563117037,0.6135291245206153
S_CS,65,2,0.7246920699165449,0.07279307197628494,0.010162331559945066,0.10080839032513646,0.5246979417564501
S_CS,65,3,0.7225074900735422,0.06701451645348301,0.009927564821249929,0.09963716586319549,0.5267755783314729
S_CS,66,1,0.6979693432782819,0.0837598361602941,0.013952366485838754,0.11812013581874495,0.5495731586619912
S_CS,66,2,0.6181296521865021,0.06661525334515377,0.009570587927734122,0.09782938172008511,0.617956590557539
S_CS,66,3,0.7742166355079065,0.0645433527660162,0.007803336866842072,0.08833649793172736,0.4751666702243471
S_CS,67,1,0.755241846271668,0.06673158196581333,0.008598669096951053,0.09272900892898107,0.49473038488487037
S_CS,67,2,0.6705132125374099,0.06943527772308622,0.008761794838703431,0.09360445950222367,0.5740093966675024
S_CS,67,3,0.7683928105203576,0.0698651774704612,0.0096276633369067,0.098120657034626,0.4812558461771061
S_CS,68,1,0.8225780508939562,0.059339296058946514,0.0056092597790692745,0.0748949916821497,0.42121484910440166
S_CS,68,2,0.6400878188867962,0.07377115836264679,0.01247467268359216,0.11169007423935289,0.5999268131307384
S_CS,68,3,0.6980199602232839,0.08103535124356527,0.01266154532534655,0.11252353231811801,0.5495271055887198
S_CS,69,1,0.765961307898307,0.06497883493794833,0.008020901695043988,0.08955948690699377,0.4837754562828637
S_CS,69,2,0.7133213932138669,0.06732038843207719,0.009635251542130439,0.09815931714376602,0.5354237637480551
S_CS,69,3,0.7477554265529458,0.07334051708736027,0.01011309689938278,0.10056389461125091,0.5022395578277903
S_CS,70,1,0.767067350066597,0.061147989481972344,0.007839952716291048,0.08854350747678255,0.48263096661259003
S_CS,70,2,0.6809592355702222,0.0725083029081928,0.011119340963583432,0.10544828573089006,0.5648369361415538
S_CS,70,3,0.691935452570305,0.07696938833615266,0.011488101707763097,0.10718256251724484,0.5550356271715312
S_CS,71,1,0.7687116431288279,0.06654009999847747,0.010717849884418778,0.10352704904718756,0.48092448146374506
S_CS,71,2,0.7005348657209113,0.07887483858908689,0.010661707604473847,0.10325554515121135,0.5472340763138647
S_CS,71,3,0.7258271115808987,0.06228033389760988,0.006839338267389761,0.08270029182167231,0.5236152102633204
S_CS,72,1,0.7194972406436317,0.07883950991570167,0.012053295459631646,0.10978750138167662,0.5296251120900219
S_CS,72,2,0.7412117369589339,0.0551503183266815,0.005884777555884918,0.0767123038103075,0.5087123578615581
S_CS,72,3,0.7324051455300138,0.07176767373661927,0.011316028757665311,0.10637682434471012,0.5172957127891031
S_CS,73,1,0.5830362516074832,0.08853998116849034,0.016964475603674957,0.13024774701957403,0.6457273018794518
S_CS,73,2,0.8187924062642504,0.05546925527323903,0.00582182763069187,0.07630090189959664,0.42568485260313127
S_CS,73,3,0.7731314279556213,0.06826393819736477,0.007656228007410427,0.08749987432796934,0.4763072244301767
S_CS,74,1,0.6763812415145631,0.06891237896817579,0.009157601176625455,0.09569535608704037,0.5688749937248401
S_CS,74,2,0.683356427952466,0.07458970920822969,0.011737560310300437,0.10834002173850824,0.5627109133894012
S_CS,74,3,0.6634084830606508,0.07164452806351451,0.012569177864701624,0.11211234483633649,0.5801650773179554
S_CS,75,1,0.7533883111676787,0.06147544498244926,0.006748872256375652,0.0821515201099508,0.4966001297143622
S_CS,75,2,0.6805383106082228,0.07629381783588171,0.012604898760662802,0.11227154029700849,0.5652094208271631
S_CS,75,3,0.7330186446811988,0.07316480002494422,0.010716607761119346,0.10352104984552343,0.5167023856329688
S_CS,76,1,0.7334609791943523,0.062244224801832074,0.006533122419648309,0.08082773298595172,0.5162741721272213
S_CS,76,2,0.7824948859549629,0.07242959440014389,0.008868959432114848,0.09417515294447282,0.4663744354539999
S_CS,76,3,0.5690581980776622,0.08959042148211328,0.018001048352105847,0.1341679855707234,0.6564615768819511
S_CS,77,1,0.795466977333136,0.06592190099567624,0.008013369988760545,0.08951742840788349,0.4522532726988982
S_CS,77,2,0.6827196225368459,0.07587100878905098,0.012446406416424869,0.11156346362687414,0.5632764662784645
S_CS,77,3,0.6660299808201573,0.07244769360770155,0.009198225119171927,0.09590737781407604,0.5779013922632845
S_CS,78,1,0.6969265551842998,0.07320392562842376,0.011779599741215233,0.10853386449037569,0.5505210666411415
S_CS,78,2,0.7124850643128197,0.06353896217691644,0.009701353134207188,0.0984954472765477,0.5362041921574097
S_CS,78,3,0.7419447103153409,0.0676869960692201,0.009153438608993052,0.09567360455733363,0.5079914267826369
S_CS,79,1,0.6290607557260643,0.08992562077247958,0.017086937756966448,0.13071701403018066,0.6090478177236461
S_CS,79,2,0.6503889077503677,0.06511657464858511,0.009871522793443846,0.09935553730640204,0.5912791999128942
S_CS,79,3,0.7398196925390665,0.07217967780589146,0.008778851722493939,0.09369552669414874,0.5100787267284663
S_CS,80,1,0.7180226223537945,0.06569864992464962,0.00925756793449823,0.09621625608231818,0.5310154212885022
S_CS,80,2,0.7063047734833041,0.050360758613889466,0.006400770366866358,0.08000481464803451,0.5419365521135254
S_CS,80,3,0.7936262298124974,0.08091091552749671,0.011127584032998274,0.10548736432861651,0.4542837991690906
S_CS,81,1,0.825881859052878,0.06261876140103403,0.007346686006380429,0.08571281121501283,0.41727465888443543
S_CS,81,2,0.6281757861734962,0.08468458001826284,0.013498134523683918,0.11618147237698409,0.6097739038582282
S_CS,81,3,0.7172149326114764,0.066537083682358,0.0083956025605687,0.09162752075969698,0.5317753918606272
S_CS,82,1,0.6206489226070298,0.07118699807930333,0.01182643464754638,0.10874941217103833,0.6159148296582655
S_CS,82,2,0.8108605209250999,0.0593381375882509,0.006693726003477103,0.0818151942091266,0.4349016889768308
S_CS,82,3,0.6893256677508203,0.07512616662683592,0.011610438807952397,0.10775174619444641,0.5573816755591986
S_CS,83,1,0.6273199828425986,0.07122224494372371,0.01226346259863587,0.11074051922686597,0.6104752387750068
S_CS,83,2,0.6701028522901795,0.0670533161810182,0.009812859532010007,0.09905987851804587,0.5743667362494285
S_CS,83,3,0.6952270159250475,0.07926589335391591,0.013028940776076844,0.1141443856528951,0.5520624820389015
S_CS,84,1,0.7263226490426746,0.06415447062107023,0.009291541986384974,0.096392644877008,0.5231418076939802
S_CS,84,2,0.7541803002636892,0.0668707088481021,0.0083518501417226,0.09138845737686242,0.4958020771803108
S_CS,84,3,0.5963113728495376,0.09173978943636864,0.016205891343643832,0.1273023618934222,0.635364955872184
S_CS,85,1,0.6454233144911112,0.07018054128005227,0.010176299766262276,0.10087764750559103,0.5954634207983633
S_CS,85,2,0.7515059266744637,0.07717342861304245,0.011203819023046622,0.10584809409265064,0.49849179865423693
S_CS,85,3,0.7101945548990749,0.06891617386647003,0.00989128867171242,0.09945495800467878,0.5383358107175531
