Feature,Seed,Fold,R²,MAE,MSE,RMSE,RSE
AD,27,3,0.8236172571941929,0.04534589993373331,0.005031053926377048,0.07092992264465715,0.41997945521871316
AD,28,1,0.7948141660054602,0.0555010198486983,0.006977059802822223,0.08352879624909139,0.45297442973587354
AD,28,2,0.8295944216800258,0.04836434741356597,0.004455272177012255,0.06674782526054504,0.41280210551785484
AD,28,3,0.7740162164766027,0.05383678872927415,0.006886778574781822,0.08298661684140293,0.47537751684676605
AD,29,1,0.8715258852905513,0.042655054228798166,0.003471673882455441,0.05892091209795925,0.3584328594164445
AD,29,2,0.7346727250111049,0.063643059796346,0.008377237555166684,0.09152725034199752,0.5150992865350282
AD,29,3,0.8431877510695949,0.043801861959339154,0.005124895042898252,0.07158837226043244,0.3959952637726935
AD,30,1,0.8730363111491988,0.0416344379710605,0.003432383508375074,0.05858654716208384,0.35631964421120715
AD,30,2,0.7666202871889649,0.060212530496405396,0.00808769519846244,0.08993161401010459,0.48309389647462436
AD,30,3,0.7969814064981999,0.049259611478495176,0.005973957752178956,0.07729138213396727,0.45057584655837923
AD,31,1,0.769125508260405,0.05497134242626034,0.007810832998370919,0.08837891715998177,0.48049400801632786
AD,31,2,0.7744181771805658,0.0566181600216566,0.006928479979732238,0.08323749143103867,0.4749545481616469
AD,31,3,0.8624030945436851,0.043298388612419456,0.0037052338737706904,0.060870632276744836,0.3709405686310341
AD,32,1,0.8712135715738824,0.04652203369977684,0.004106801651745531,0.06408433234219993,0.35886826054433635
AD,32,2,0.7703365658865204,0.05791556498734558,0.007219927488270249,0.08497015645666571,0.4792321296756714
AD,32,3,0.8242088674208026,0.04511559477348386,0.004944576325094144,0.07031768145419859,0.419274531278967
AD,33,1,0.8285867636206949,0.04614162311204158,0.00569470452726484,0.0754632660787011,0.4140208163598843
AD,33,2,0.779238933714055,0.05386022451079312,0.006828589070555146,0.08263527739745989,0.46985217492946124
AD,33,3,0.8292402482571286,0.0492535531270122,0.004577613873892092,0.06765806584504239,0.4132308697845206
AD,34,1,0.8114247331624325,0.05147958337194851,0.006232781472208872,0.07894796686558098,0.4342525380899547
AD,34,2,0.8041938189908104,0.05147218128294713,0.006197562412067177,0.07872459851956805,0.44249992204427513
AD,34,3,0.8290390384457988,0.05004010364067733,0.0045239031693604615,0.06725996706333168,0.41347425742626487
AD,35,1,0.8004108621300527,0.05081519846762198,0.005467575392840548,0.07394305506834667,0.44675400151531625
AD,35,2,0.7870583154899274,0.04738396961600533,0.006233507343450361,0.07895256388142415,0.4614560482972052
AD,35,3,0.8443834196383081,0.0494375955195185,0.005421859290678671,0.07363327570248841,0.3944826743491936
AD,36,1,0.6887932153127849,0.0716482385346076,0.011770775838757283,0.10849320641753235,0.5578591082766464
AD,36,2,0.7609500933797438,0.049580297028672005,0.00569126763641239,0.0754404906957291,0.4889273019787872
AD,36,3,0.7674451955513042,0.053879615493514166,0.006770092340471219,0.08228057085649819,0.4822393642670575
AD,37,1,0.7950782523702714,0.049152334392542574,0.006397071534119066,0.07998169499403639,0.45268283337202947
AD,37,2,0.8609769849858493,0.04495619543762347,0.004203176511973771,0.06483190967396973,0.37285790190654505
AD,37,3,0.8409782533084875,0.05027165748087286,0.0047799604056155505,0.06913725772415008,0.39877530852788834
AD,38,1,0.7762469192350452,0.05730582527224387,0.007972302778482123,0.08928775267908877,0.4730254546691486
AD,38,2,0.9112160651775958,0.03809239200388662,0.00257109531689332,0.05070596924320962,0.2979663316927001
AD,38,3,0.6805477848496172,0.05907463693563552,0.008476923443903507,0.09207020931823445,0.5652010395871391
AD,39,1,0.8168928747556911,0.05722707554382235,0.006275322973142094,0.07921693615093993,0.4279101836183721
AD,39,2,0.8634614724034787,0.046048731285575004,0.004300707530962597,0.06557977989413045,0.3695112009080662
AD,39,3,0.7534159701290422,0.04875824419691237,0.006196579823882568,0.07871835760407205,0.49657228061074643
AD,40,1,0.8355157102618556,0.045214367556608674,0.005423697203081339,0.07364575482050095,0.40556662798872445
AD,40,2,0.8490186207079153,0.045501701288428405,0.004130628370364,0.06426996476087411,0.38856322431759366
AD,40,3,0.7818705724468964,0.05404747674311978,0.006772576552324714,0.08229566545283362,0.4670432823123608
AD,41,1,0.8441612985353307,0.047781844097835494,0.004103891409472894,0.06406162197035675,0.3947641086328255
AD,41,2,0.8103076415877912,0.05632862622453533,0.006564796585456304,0.08102343232334892,0.4355368622886113
AD,41,3,0.7420714384627611,0.05226894208292041,0.0074611686629575125,0.08637805660558423,0.5078666769312975
AD,42,1,0.8379850986985823,0.043367079536017226,0.003924393458857177,0.06264497951837143,0.40251074681481197
AD,42,2,0.8178269133389219,0.04664014918377817,0.005101238599005498,0.0714229556865683,0.4268173926412537
AD,42,3,0.8020488591179584,0.05429972986681541,0.00759746357077548,0.08716343023754561,0.4449170044874005
AD,43,1,0.7629904659248354,0.050707433922051987,0.007081789072340025,0.08415336637556471,0.48683624975464246
AD,43,2,0.7419468892810929,0.05828776568370338,0.007714925851788165,0.08783465063281214,0.5079892820905842
AD,43,3,0.819700019451091,0.05120072023422774,0.005638098887461394,0.075087275136746,0.4246174520069906
AD,44,1,0.7551127867139579,0.05534554996512747,0.0073114275384525374,0.0855068859124956,0.49486080192923154
AD,44,2,0.7855042794028004,0.050793711567784165,0.006779439740460838,0.08233735325149114,0.46313682707942755
AD,44,3,0.865244281175606,0.044981284632336596,0.003993873663822894,0.06319710170429411,0.36709088632707026
AD,45,1,0.7957855660741487,0.055160819303852374,0.006858997055509581,0.08281906215062798,0.4519009116231691
AD,45,2,0.7975526282413935,0.049192331810666096,0.005422811403796994,0.07363974065541645,0.44994152037637786
AD,45,3,0.8502260512587019,0.04990021662440797,0.004659606088799905,0.06826130740617195,0.3870063936697921
AD,46,1,0.7594092299817137,0.05649491751768927,0.0074970805797986775,0.08658568345747857,0.49050053008970984
AD,46,2,0.841836926626228,0.042262196000241746,0.003934491610654657,0.06272552598946188,0.3976972131833112
AD,46,3,0.7965314111798854,0.055475904550606636,0.007218893210811296,0.08496407011679287,0.45107492594924253
AD,47,1,0.7727422176437723,0.05540251493376727,0.008679118350158612,0.09316178588970164,0.47671562000445056
AD,47,2,0.8585488669181507,0.04361478915375524,0.0035942530456105036,0.059952089585022,0.3760998977424075
AD,47,3,0.828015355793693,0.04615771152873377,0.004800138132570959,0.06928302918154604,0.4147103136001165
AD,48,1,0.8397938398405626,0.04421469235421972,0.004830771295717859,0.0695037502277241,0.40025761724099324
AD,48,2,0.8442331746502838,0.05003988550693456,0.005184415571737032,0.07200288585700598,0.39467306134282354
AD,48,3,0.7656405533132167,0.05284536705427877,0.00638683494010057,0.07991767601789088,0.48410685461660563
AD,49,1,0.8352659645389489,0.04889555871891502,0.0049847493330607345,0.07060275726245212,0.40587440848253925
AD,49,2,0.8497040146536968,0.045438764037972944,0.004213026524023182,0.06490783099151583,0.3876802617445247
AD,49,3,0.7320912022200246,0.056710739148781115,0.008916324351722396,0.09442629057483089,0.5175990704975961
AD,50,1,0.8440806303593098,0.046205005848075735,0.004504926565195379,0.06711874972908374,0.39486626804614516
AD,50,2,0.8005099874975866,0.05631809988801367,0.0065038048886511095,0.08064617094847783,0.44664304819667056
AD,50,3,0.7147762940297862,0.055282291404280696,0.008322480591353877,0.09122763063542688,0.5340633913405916
AD,51,1,0.8022099363321629,0.05005485824864466,0.005730342758179381,0.07569902745860993,0.4447359482522602
AD,51,2,0.8700055144609105,0.043363030269185934,0.004172977731271243,0.06459858923592096,0.3605474802839282
AD,51,3,0.7391670024897934,0.05262506544171576,0.007790435570288266,0.08826344413339118,0.510718119426173
AD,52,1,0.780364303976863,0.04780863030329713,0.006036363875307011,0.07769404015307102,0.4686530657353444
AD,52,2,0.7772071656745968,0.053066331067263425,0.006583862608133798,0.0811410044806804,0.47200935830278107
AD,52,3,0.8589664350478922,0.04860050331178803,0.0046826665759088235,0.0684300122454236,0.37554435816838977
AD,53,1,0.7739016794925362,0.05219498824452287,0.006925401463634407,0.08321899701170644,0.4754979710865902
AD,53,2,0.8047280463069822,0.04900516588309603,0.005615071529250604,0.07493378096193068,0.44189586295078365
AD,53,3,0.868940162789416,0.045265086823266916,0.004221795094525667,0.06497534220399048,0.3620218739393851
AD,54,1,0.8091991658212322,0.05169808820064739,0.005199552930543626,0.07210792557370949,0.4368075482163373
AD,54,2,0.8197455450201043,0.04478191947477516,0.004946510546749046,0.07033143356102622,0.4245638408766056
AD,54,3,0.7821071751027036,0.05665606118300576,0.007901255777503438,0.08888900819282122,0.46678991516237406
AD,55,1,0.7967933271714741,0.051919208459914844,0.007382048165326149,0.08591884639196543,0.4507845081949089
AD,55,2,0.7388210517586826,0.05355726849503093,0.007832682440616025,0.08850244313359956,0.5110566976777796
AD,55,3,0.8205772363423562,0.04817395304604938,0.004438597370565632,0.0666227991799026,0.4235832428905135
AD,56,1,0.6783644364151684,0.06170559404552469,0.008089827018265662,0.08994346567853422,0.5671292300568113
AD,56,2,0.8623129399490873,0.041099729108295235,0.0040081706954042855,0.06331011526923866,0.37106207034795763
AD,56,3,0.8400896812822173,0.05255473638726861,0.00584280207052336,0.07643822388388782,0.39988788268436287
AD,57,1,0.7970574856314296,0.04820643334983143,0.005682690822715655,0.07538362436707097,0.4504914143117163
AD,57,2,0.7757261210491047,0.056058944717934156,0.007485378903433425,0.08651808425660745,0.4735756317114463
AD,57,3,0.8604065630184805,0.0438489940002121,0.0041723267229809066,0.06459355016548407,0.37362205098403856
AD,58,1,0.7790035230736175,0.05606903407210314,0.007293509395305854,0.08540204561546436,0.4701026238241843
AD,58,2,0.8038494086899663,0.04824277041148622,0.005688541517208926,0.0754224205207505,0.44288891531628294
AD,58,3,0.8273231293120913,0.04956237185840562,0.004949793944856092,0.07035477201196869,0.41554406587979176
AD,59,1,0.8258502656114977,0.04706081150579194,0.004648086048921434,0.0681768732703505,0.41731251405691433
AD,59,2,0.8167423187131981,0.05275646559083226,0.006619257061959878,0.08135881674385315,0.4280860676158498
AD,59,3,0.8210343131180547,0.04950648180053217,0.004920189892355307,0.07014406526824138,0.42304336288605837
AD,60,1,0.7675710390547248,0.054157510285192126,0.007560251905232719,0.08694970905778075,0.48210886835368955
AD,60,2,0.8164287083781235,0.05484508332176149,0.005818586454062121,0.07627965950410451,0.42845220459448735
AD,60,3,0.7596802906735584,0.05221779667983595,0.006324222459748473,0.07952498009901338,0.49022414192534586
AD,61,1,0.8315051368208372,0.04997293005280745,0.005348653546962046,0.0731344894489737,0.41048125801205937
AD,61,2,0.6556590424629372,0.060255082079286926,0.009206802489287574,0.09595208434050599,0.5868057238448368
AD,61,3,0.8904320060288693,0.04211942884424178,0.003625436954759803,0.06021160149638775,0.33101056474247276
AD,62,1,0.7912105403265735,0.05240020413059827,0.006465504706559334,0.08040836216811864,0.456934852767248
AD,62,2,0.886855883557506,0.043478271400730795,0.003728056165645484,0.06105781002988466,0.3363690182559832
AD,62,3,0.764215398725075,0.05207584143704984,0.006293069906121034,0.0793288718318938,0.4855765658214211
AD,63,1,0.7232423500674822,0.05571336404506635,0.007980347985571559,0.08933279344995072,0.5260776082789667
AD,63,2,0.8910639221838268,0.041740454445050534,0.003618136891103713,0.06015095087447673,0.33005465883119
AD,63,3,0.7667442223792591,0.05496289041045446,0.006870104206833348,0.08288609175750386,0.4829656070785381
AD,64,1,0.7631505232137398,0.05728438406000277,0.008211466583845506,0.09061714288061341,0.48667183685339777
AD,64,2,0.8442073463364461,0.04433173109944268,0.004362767493666932,0.06605124899399656,0.3947057811377405
AD,64,3,0.8198198409447044,0.04793264891855534,0.005134298698671943,0.0716540208130147,0.42447633509454397
AD,65,1,0.8394451643020946,0.050301065167494045,0.005711193349123517,0.0755724377608895,0.400692944407442
AD,65,2,0.8872396596168739,0.04090269302040099,0.003107121358942054,0.055741558633949716,0.3357980648888943
AD,65,3,0.7307844468319835,0.05282240458052403,0.007490876047588962,0.08654984718408787,0.5188598588906416
AD,66,1,0.7074164597268832,0.06224765462892536,0.009525778182907731,0.09760009315009761,0.5409099188156165
AD,66,2,0.8759610892265872,0.042060419752384344,0.0033245632042463655,0.057659025349431334,0.3521915824851764
AD,66,3,0.8388923152959726,0.050978707366673794,0.005065816091560191,0.07117454665510832,0.4013822177227429
AD,67,1,0.7416952712668411,0.06933970591066138,0.010451885730831544,0.1022344644962331,0.5082368824998427
AD,67,2,0.6925462335825506,0.06579846935315921,0.00938499962630419,0.09687620774113834,0.554485136335907
AD,67,3,0.8369675347669645,0.043642976549035366,0.0032569282277291143,0.057069503482412694,0.4037727891191227
AD,68,1,0.8301012389369722,0.04655410869749399,0.004889830053099309,0.06992731979061767,0.41218777403390783
AD,68,2,0.8426380082623589,0.04810385039960451,0.005095247765201866,0.0713810042322316,0.3966887844868331
AD,68,3,0.7407036371049235,0.056412740124172064,0.007735221866429534,0.08795011009901883,0.5092115109608939
AD,69,1,0.8358173517422676,0.05304286240363387,0.005720396358372315,0.0756333019137226,0.4051945807358884
AD,69,2,0.7843521668691675,0.04816651737939397,0.005735700299370086,0.07573440631159714,0.46437897576315024
AD,69,3,0.7564616805048636,0.05773100157502795,0.007292466323393532,0.08539593856497821,0.49349601770950124
AD,70,1,0.7802697641106343,0.05544219210154833,0.0069845393818004885,0.08357355671383436,0.46875391826561374
AD,70,2,0.8432098360584815,0.04458809960337308,0.003799693872879173,0.061641656960850534,0.3959673773703062
AD,70,3,0.7362006417071216,0.06431578444955573,0.009243079901972357,0.09614093770071289,0.5136140168384021
AD,71,1,0.7508877937883155,0.058390614805723835,0.007577756572075248,0.08705031058000452,0.49911141663128133
AD,71,2,0.8155258436025367,0.04889127062257854,0.005530459214709997,0.07436705732184108,0.42950454758647594
AD,71,3,0.848009672149312,0.04528170328205313,0.0047204756696300944,0.06870571788162973,0.38985936932525805
AD,72,1,0.8489297924256163,0.0419743924978173,0.0036031166137595566,0.060025966162649616,0.388677511022163
AD,72,2,0.7336637252558847,0.0694237264785767,0.010815887333963997,0.10399945833495479,0.5160777797426617
AD,72,3,0.8022321763465146,0.0494279061294104,0.005278998425714886,0.07265671631525117,0.4447109439326689
AD,73,1,0.8137973365185928,0.05096562488501743,0.005173846105592281,0.07192945228202617,0.4315120664377849
AD,73,2,0.8395251527392514,0.047240755251717136,0.00545972881177192,0.0738899777491638,0.4005931193377497
AD,73,3,0.7860828136035544,0.047847931546337645,0.006301758406886791,0.07938361548132455,0.46251182298017596
AD,74,1,0.8370418906090564,0.051608404915393986,0.005164123623903109,0.07186183704792906,0.4036807022771136
AD,74,2,0.8375049687050029,0.044685419477230495,0.004574030219494548,0.06763157708862443,0.4031067244477536
AD,74,3,0.7234592533795663,0.05375975082281331,0.008326851194606591,0.09125158187454391,0.5258714164322241
AD,75,1,0.754094144012998,0.06305401913841556,0.00904727659970523,0.09511717300101612,0.495888955298464
AD,75,2,0.8083099786782633,0.048443519530625714,0.00519663920749707,0.07208771883959895,0.4378241899686867
AD,75,3,0.8254306956171493,0.04566483115954359,0.004713976576236304,0.06865840499338959,0.41781491641975965
AD,76,1,0.6649322140226428,0.06634512489727877,0.009695289641328821,0.09846466189110091,0.5788504003430914
AD,76,2,0.8488976552857722,0.04568541395929054,0.004645935768639577,0.06816110158029708,0.38871885047451427
AD,76,3,0.8488381480374827,0.04670845282007882,0.004759236934140515,0.0689872229774508,0.388795385726885
AD,77,1,0.8331268892195216,0.049293414519486003,0.005606285979509924,0.07487513592314823,0.4085010535855182
AD,77,2,0.7201984196883657,0.054604125762666975,0.007212047895580225,0.08492377697429751,0.5289627400031445
AD,77,3,0.8348067516187299,0.04895791076122928,0.00532205192178685,0.07295239490096847,0.40643972293720276
AD,78,1,0.7725874035110638,0.060546694491048575,0.00732571803729269,0.08559040855897751,0.47687796813119415
AD,78,2,0.8029017948343992,0.053515198729967836,0.0060185030299720116,0.0775790115300009,0.4439574362093745
AD,78,3,0.6643377885413441,0.05992462209407033,0.00955490476228647,0.09774919315414562,0.5793636262820233
AD,79,1,0.7921920460595904,0.051023583052197896,0.005664335997068652,0.07526178311114248,0.45585957699757673
AD,79,2,0.7459073931869542,0.06550409340879738,0.009323211708035272,0.09655677971036147,0.5040759930933488
AD,79,3,0.7380765483685237,0.05407587159164005,0.006404695018597811,0.08002933848656886,0.511784575413793
AD,80,1,0.8063437390336354,0.052878305668025996,0.005976446617633361,0.07730748099397212,0.44006392827220525
AD,80,2,0.6202653435364842,0.06539363622673959,0.010739706000813228,0.10363255280467247,0.6162261406849889
AD,80,3,0.8510197389575074,0.04841798800561499,0.0046351628618681445,0.0680820303888489,0.38597961221092064
AD,81,1,0.7480866034548805,0.058788418267700204,0.007995973442523466,0.0894202071263731,0.5019097494023397
AD,81,2,0.7734633201467598,0.053925649170825964,0.00646761618952515,0.08042149084371136,0.47595869553275333
AD,81,3,0.8045426790301524,0.049274065951347826,0.006103822332441172,0.07812696290296438,0.4421055541042745
AD,82,1,0.7879476199671436,0.046267471170211454,0.004931815186273329,0.07022688364346896,0.460491454896675
AD,82,2,0.8136610785767238,0.04711241847911057,0.005226842808558735,0.07229690732361056,0.4316699218422292
AD,82,3,0.7745020641478629,0.0676082326748332,0.008886014348395617,0.09426565837247208,0.4748662294290225
AD,83,1,0.7897745770417584,0.05066590889755895,0.005628984304547784,0.07502655732837396,0.4585034601376981
AD,83,2,0.8527310381277005,0.04253756575263099,0.0048230249551464936,0.06944800180816216,0.3837563834938769
AD,83,3,0.8306122658630248,0.049671977189500185,0.005412863162087907,0.07357216295643283,0.4115674114127297
AD,84,1,0.8276699473002433,0.05021590746907014,0.005451288485550122,0.07383284151074047,0.4151265502226479
AD,84,2,0.8286280559468598,0.04842884758204629,0.004579274768092716,0.06767033890924971,0.41397094590458905
AD,84,3,0.8021381206950986,0.046144266440788166,0.006542618709169359,0.08088645565958097,0.44481668056054446
AD,85,1,0.7601898231132396,0.05345583961743658,0.0065108206585548474,0.08068965645332025,0.48970417282963846
AD,85,2,0.9240007737852786,0.03642911164870274,0.002495512353165228,0.04995510337458254,0.2756795716311266
AD,85,3,0.7729478883181893,0.05621506757579301,0.007097999957964684,0.08424962882983333,0.47649985486022006
AD,86,1,0.8170722064408698,0.04937501410939706,0.005079438634944387,0.07127018054519287,0.4277005886822348
AD,86,2,0.6973154307557144,0.058968409174628464,0.009012130022810405,0.0949322391119603,0.5501677646357387
AD,86,3,0.8770013095591289,0.04300729160035033,0.004143464046768358,0.06436974480894232,0.35071169133758734
AD,87,1,0.8138139792419035,0.05680318043119304,0.006949211902537083,0.08336193317418378,0.4314927818145937
AD,87,2,0.7738124243351026,0.0534057704539412,0.005870078628792057,0.07661643837187981,0.47559181622994473
AD,87,3,0.8243698827913294,0.044693149335681255,0.004804919533446608,0.06931752688495607,0.4190824706530573
AD,88,1,0.86374073548336,0.04250294675903868,0.004004337457373573,0.06327983452391112,0.3691331257373687
AD,88,2,0.7413032004552337,0.05465483119624438,0.00662512113851147,0.08139484712505743,0.5086224528515885
AD,88,3,0.8073786281413201,0.05565738093993051,0.007002126251210452,0.08367870847001914,0.4388865136441081
